Text	AlexLabel	card	TAS20	F1	F2	F3	SubClass	Tokens	Words	Stems
Un grupo de hombres homosexuales felices en un mundo sin homofobia 	NoAlex	9VH	39.0	11.0	5.0	23.0	NoAlex-9VH	['Un', 'grupo', 'de', 'hombres', 'homosexuales', 'felices', 'en', 'un', 'mundo', 'sin', 'homofobia']	['un', 'grupo', 'hombres', 'homosexuales', 'felices', 'mundo', 'homofobia']	['un', 'grup', 'hombr', 'homosexual', 'felic', 'mund', 'homofobi']
Una selva llena de playas e insectos de todos los colores y tamaños.	NoAlex	11	39.0	11.0	5.0	23.0	NoAlex-11	['Una', 'selva', 'llena', 'de', 'playas', 'e', 'insectos', 'de', 'todos', 'los', 'colores', 'y', 'tamaños']	['una', 'selva', 'llena', 'playas', 'insectos', 'colores', 'tamaños']	['una', 'selv', 'llen', 'play', 'insect', 'color', 'tamañ']
La muerte de la amada 	NoAlex	13HM	39.0	11.0	5.0	23.0	NoAlex-13HM	['La', 'muerte', 'de', 'la', 'amada']	['la', 'muerte', 'amada']	['la', 'muert', 'amad']
Érase una vez un niño al que su padre músico le había regalado un violín. Pero este niño no quería ser músico, le gustaban más las matemáticas. El niño se encuentra triste porque tiene que ponerse a practicar, pero no le apetece.	Alex	1	55.0	20.0	18.0	17.0	Alex-1	['Érase', 'una', 'vez', 'un', 'niño', 'al', 'que', 'su', 'padre', 'músico', 'le', 'había', 'regalado', 'un', 'violín', 'Pero', 'este', 'niño', 'no', 'quería', 'ser', 'músico', 'le', 'gustaban', 'más', 'las', 'matemáticas', 'El', 'niño', 'se', 'encuentra', 'triste', 'porque', 'tiene', 'que', 'ponerse', 'a', 'practicar', 'pero', 'no', 'le', 'apetece']	['érase', 'vez', 'niño', 'padre', 'músico', 'regalado', 'violín', 'pero', 'niño', 'quería', 'ser', 'músico', 'gustaban', 'matemáticas', 'el', 'niño', 'encuentra', 'triste', 'ponerse', 'practicar', 'apetece']	['eras', 'vez', 'niñ', 'padr', 'music', 'regal', 'violin', 'per', 'niñ', 'quer', 'ser', 'music', 'gust', 'matemat', 'el', 'niñ', 'encuentr', 'trist', 'pon', 'practic', 'apetec']
Érase una vez un grupo de mafiosos descansa en el césped después de haber uído tras uno de sus golpes. Se encuentran ya lejos de la ciudad donde han cometido el delito y por eso están tranquilos desansando mientras uno de ellos hace guardia.	Alex	9VH	55.0	20.0	18.0	17.0	Alex-9VH	['Érase', 'una', 'vez', 'un', 'grupo', 'de', 'mafiosos', 'descansa', 'en', 'el', 'césped', 'después', 'de', 'haber', 'uído', 'tras', 'uno', 'de', 'sus', 'golpes', 'Se', 'encuentran', 'ya', 'lejos', 'de', 'la', 'ciudad', 'donde', 'han', 'cometido', 'el', 'delito', 'y', 'por', 'eso', 'están', 'tranquilos', 'desansando', 'mientras', 'uno', 'de', 'ellos', 'hace', 'guardia']	['érase', 'vez', 'grupo', 'mafiosos', 'descansa', 'césped', 'después', 'haber', 'uído', 'tras', 'golpes', 'se', 'encuentran', 'lejos', 'ciudad', 'cometido', 'delito', 'tranquilos', 'desansando', 'mientras', 'hace', 'guardia']	['eras', 'vez', 'grup', 'mafios', 'descans', 'cesp', 'despues', 'hab', 'uid', 'tras', 'golp', 'se', 'encuentr', 'lej', 'ciud', 'comet', 'delit', 'tranquil', 'desans', 'mientr', 'hac', 'guardi']
Érase una vez un assalto a un castillo. Un grupo de guerreros lleva un ariete para romper la puerta del castillo que ya ha sido dañado anteriormente por las catapultas.	Alex	11	55.0	20.0	18.0	17.0	Alex-11	['Érase', 'una', 'vez', 'un', 'assalto', 'a', 'un', 'castillo', 'Un', 'grupo', 'de', 'guerreros', 'lleva', 'un', 'ariete', 'para', 'romper', 'la', 'puerta', 'del', 'castillo', 'que', 'ya', 'ha', 'sido', 'dañado', 'anteriormente', 'por', 'las', 'catapultas']	['érase', 'vez', 'assalto', 'castillo', 'un', 'grupo', 'guerreros', 'lleva', 'ariete', 'romper', 'puerta', 'castillo', 'sido', 'dañado', 'anteriormente', 'catapultas']	['eras', 'vez', 'assalt', 'castill', 'un', 'grup', 'guerrer', 'llev', 'ariet', 'romp', 'puert', 'castill', 'sid', 'dañ', 'anterior', 'catapult']
Érase una vez un hombre que mató a su amante en un impulso porque esta le amenazó con contarlo todo si no hablaba con su familia. El hombre la mata a golpes en un impulso agresivo y ahora está desesperado porque no sabe como salir de esa situación.	Alex	13HM	55.0	20.0	18.0	17.0	Alex-13HM	['Érase', 'una', 'vez', 'un', 'hombre', 'que', 'mató', 'a', 'su', 'amante', 'en', 'un', 'impulso', 'porque', 'esta', 'le', 'amenazó', 'con', 'contarlo', 'todo', 'si', 'no', 'hablaba', 'con', 'su', 'familia', 'El', 'hombre', 'la', 'mata', 'a', 'golpes', 'en', 'un', 'impulso', 'agresivo', 'y', 'ahora', 'está', 'desesperado', 'porque', 'no', 'sabe', 'como', 'salir', 'de', 'esa', 'situación']	['érase', 'vez', 'hombre', 'mató', 'amante', 'impulso', 'amenazó', 'contarlo', 'si', 'hablaba', 'familia', 'el', 'hombre', 'mata', 'golpes', 'impulso', 'agresivo', 'ahora', 'desesperado', 'sabe', 'salir', 'situación']	['eras', 'vez', 'hombr', 'mat', 'amant', 'impuls', 'amenaz', 'cont', 'si', 'habl', 'famili', 'el', 'hombr', 'mat', 'golp', 'impuls', 'agres', 'ahor', 'desesper', 'sab', 'sal', 'situacion']
Un niño cuyo padre le regaló un violín, cuando él lo que quería era un balón de fútbol. Encima, como no tenía acceso a YouTube, tenía que aprender leyendo un libro muy aburrido, porque el padre tampoco sabía tocar el violín y no tenían dinero para pagarle las clases. El niño nunca aprendió a tocar el violín, pero acabó jugando en el Atlético de Madrid.	NoAlex	1	35.0	8.0	10.0	17.0	NoAlex-1	['Un', 'niño', 'cuyo', 'padre', 'le', 'regaló', 'un', 'violín', 'cuando', 'él', 'lo', 'que', 'quería', 'era', 'un', 'balón', 'de', 'fútbol', 'Encima', 'como', 'no', 'tenía', 'acceso', 'a', 'YouTube', 'tenía', 'que', 'aprender', 'leyendo', 'un', 'libro', 'muy', 'aburrido', 'porque', 'el', 'padre', 'tampoco', 'sabía', 'tocar', 'el', 'violín', 'y', 'no', 'tenían', 'dinero', 'para', 'pagarle', 'las', 'clases', 'El', 'niño', 'nunca', 'aprendió', 'a', 'tocar', 'el', 'violín', 'pero', 'acabó', 'jugando', 'en', 'el', 'Atlético', 'de', 'Madrid']	['un', 'niño', 'cuyo', 'padre', 'regaló', 'violín', 'quería', 'balón', 'fútbol', 'encima', 'acceso', 'youtube', 'aprender', 'leyendo', 'libro', 'aburrido', 'padre', 'tampoco', 'sabía', 'tocar', 'violín', 'dinero', 'pagarle', 'clases', 'el', 'niño', 'nunca', 'aprendió', 'tocar', 'violín', 'acabó', 'jugando', 'atlético', 'madrid']	['un', 'niñ', 'cuy', 'padr', 'regal', 'violin', 'quer', 'balon', 'futbol', 'encim', 'acces', 'youtub', 'aprend', 'leyend', 'libr', 'aburr', 'padr', 'tampoc', 'sab', 'toc', 'violin', 'diner', 'pag', 'clas', 'el', 'niñ', 'nunc', 'aprend', 'toc', 'violin', 'acab', 'jug', 'atlet', 'madr']
Cuatro colegas que pusieron una plantación en una huerta y trabajaban fuerte para sacarla adelante. A mediodía se comían unos buenos bocatas y una fruta y se echaban una buena siesta a la sombra de sus frutales.	NoAlex	9VH	35.0	8.0	10.0	17.0	NoAlex-9VH	['Cuatro', 'colegas', 'que', 'pusieron', 'una', 'plantación', 'en', 'una', 'huerta', 'y', 'trabajaban', 'fuerte', 'para', 'sacarla', 'adelante', 'A', 'mediodía', 'se', 'comían', 'unos', 'buenos', 'bocatas', 'y', 'una', 'fruta', 'y', 'se', 'echaban', 'una', 'buena', 'siesta', 'a', 'la', 'sombra', 'de', 'sus', 'frutales']	['cuatro', 'colegas', 'pusieron', 'plantación', 'huerta', 'trabajaban', 'fuerte', 'sacarla', 'adelante', 'a', 'mediodía', 'comían', 'buenos', 'bocatas', 'fruta', 'echaban', 'buena', 'siesta', 'sombra', 'frutales']	['cuatr', 'coleg', 'pus', 'plantacion', 'huert', 'trabaj', 'fuert', 'sac', 'adel', 'a', 'mediod', 'com', 'buen', 'bocat', 'frut', 'echab', 'buen', 'siest', 'sombr', 'frutal']
2 jóvenes aventureros querían recuperar el tesoro escondido en la cueva del Dragón Chimpón, de cuya leyenda se contaban muchas historias en su pueblo. Cogieron unas mochilas, comida, sacos de dormir, se armaron con espadas y arcos y tras varias semanas de viaje, llegaron a la cueva del dragón. Allí, descubrieron el tesoro e intentaron hacerse con él sigilosamente, pero despertaron al dragón. Intentaron huir con parte del botín, corriendo rápidamente, pero el dragón salió detrás de ellos. Al dragón le daban ardor de estómago los humanos. Estuvo varios días malo del estómago. Los aventureros pasaron a la historia como los ardores de estómago de Chimpón.	NoAlex	11	35.0	8.0	10.0	17.0	NoAlex-11	['2', 'jóvenes', 'aventureros', 'querían', 'recuperar', 'el', 'tesoro', 'escondido', 'en', 'la', 'cueva', 'del', 'Dragón', 'Chimpón', 'de', 'cuya', 'leyenda', 'se', 'contaban', 'muchas', 'historias', 'en', 'su', 'pueblo', 'Cogieron', 'unas', 'mochilas', 'comida', 'sacos', 'de', 'dormir', 'se', 'armaron', 'con', 'espadas', 'y', 'arcos', 'y', 'tras', 'varias', 'semanas', 'de', 'viaje', 'llegaron', 'a', 'la', 'cueva', 'del', 'dragón', 'Allí', 'descubrieron', 'el', 'tesoro', 'e', 'intentaron', 'hacerse', 'con', 'él', 'sigilosamente', 'pero', 'despertaron', 'al', 'dragón', 'Intentaron', 'huir', 'con', 'parte', 'del', 'botín', 'corriendo', 'rápidamente', 'pero', 'el', 'dragón', 'salió', 'detrás', 'de', 'ellos', 'Al', 'dragón', 'le', 'daban', 'ardor', 'de', 'estómago', 'los', 'humanos', 'Estuvo', 'varios', 'días', 'malo', 'del', 'estómago', 'Los', 'aventureros', 'pasaron', 'a', 'la', 'historia', 'como', 'los', 'ardores', 'de', 'estómago', 'de', 'Chimpón']	['2', 'jóvenes', 'aventureros', 'querían', 'recuperar', 'tesoro', 'escondido', 'cueva', 'dragón', 'chimpón', 'cuya', 'leyenda', 'contaban', 'muchas', 'historias', 'pueblo', 'cogieron', 'unas', 'mochilas', 'comida', 'sacos', 'dormir', 'armaron', 'espadas', 'arcos', 'tras', 'varias', 'semanas', 'viaje', 'llegaron', 'cueva', 'dragón', 'allí', 'descubrieron', 'tesoro', 'intentaron', 'hacerse', 'sigilosamente', 'despertaron', 'dragón', 'intentaron', 'huir', 'parte', 'botín', 'corriendo', 'rápidamente', 'dragón', 'salió', 'detrás', 'al', 'dragón', 'daban', 'ardor', 'estómago', 'humanos', 'estuvo', 'varios', 'días', 'malo', 'estómago', 'los', 'aventureros', 'pasaron', 'historia', 'ardores', 'estómago', 'chimpón']	['2', 'joven', 'aventurer', 'quer', 'recuper', 'tesor', 'escond', 'cuev', 'dragon', 'chimpon', 'cuy', 'leyend', 'cont', 'much', 'histori', 'puebl', 'cog', 'unas', 'mochil', 'com', 'sac', 'dorm', 'armaron', 'espad', 'arcos', 'tras', 'vari', 'seman', 'viaj', 'lleg', 'cuev', 'dragon', 'alli', 'descubr', 'tesor', 'intent', 'hac', 'sigil', 'despert', 'dragon', 'intent', 'huir', 'part', 'botin', 'corr', 'rapid', 'dragon', 'sal', 'detras', 'al', 'dragon', 'dab', 'ardor', 'estomag', 'human', 'estuv', 'vari', 'dias', 'mal', 'estomag', 'los', 'aventurer', 'pas', 'histori', 'ardor', 'estomag', 'chimpon']
Vaya resaca más mala! Anoche el Rubius se bebió hasta el jarabe de la tos. Todo le salió rodado, bailaba con las chicas más guapas, era el alma del karaoke, todo el mundo quería compadrear con él. O eso pensaba él, bajo los efectos del ron. Hasta ligó con una chica y se fue a la cama con ella. Fue el rey del mundo! Pero ay, pobre de él a la mañana siguiente...¡qué dolor de cabeza! ¡Qué ganas de vomitar! Y esta chica era más guapa anoche con 5 copas de ron...El Rubius jura y perjura que no volverá a beber. Volvió a emborracharse la noche siguiente.	NoAlex	13HM	35.0	8.0	10.0	17.0	NoAlex-13HM	['Vaya', 'resaca', 'más', 'mala', 'Anoche', 'el', 'Rubius', 'se', 'bebió', 'hasta', 'el', 'jarabe', 'de', 'la', 'tos', 'Todo', 'le', 'salió', 'rodado', 'bailaba', 'con', 'las', 'chicas', 'más', 'guapas', 'era', 'el', 'alma', 'del', 'karaoke', 'todo', 'el', 'mundo', 'quería', 'compadrear', 'con', 'él', 'O', 'eso', 'pensaba', 'él', 'bajo', 'los', 'efectos', 'del', 'ron', 'Hasta', 'ligó', 'con', 'una', 'chica', 'y', 'se', 'fue', 'a', 'la', 'cama', 'con', 'ella', 'Fue', 'el', 'rey', 'del', 'mundo', 'Pero', 'ay', 'pobre', 'de', 'él', 'a', 'la', 'mañana', 'siguiente', 'qué', 'dolor', 'de', 'cabeza', 'Qué', 'ganas', 'de', 'vomitar', 'Y', 'esta', 'chica', 'era', 'más', 'guapa', 'anoche', 'con', '5', 'copas', 'de', 'ron', 'El', 'Rubius', 'jura', 'y', 'perjura', 'que', 'no', 'volverá', 'a', 'beber', 'Volvió', 'a', 'emborracharse', 'la', 'noche', 'siguiente']	['vaya', 'resaca', 'mala', 'anoche', 'rubius', 'bebió', 'jarabe', 'tos', 'todo', 'salió', 'rodado', 'bailaba', 'chicas', 'guapas', 'alma', 'karaoke', 'mundo', 'quería', 'compadrear', 'o', 'pensaba', 'bajo', 'efectos', 'ron', 'hasta', 'ligó', 'chica', 'cama', 'fue', 'rey', 'mundo', 'pero', 'ay', 'pobre', 'mañana', 'siguiente', 'dolor', 'cabeza', 'qué', 'ganas', 'vomitar', 'y', 'chica', 'guapa', 'anoche', '5', 'copas', 'ron', 'el', 'rubius', 'jura', 'perjura', 'volverá', 'beber', 'volvió', 'emborracharse', 'noche', 'siguiente']	['vay', 'resac', 'mal', 'anoch', 'rubius', 'beb', 'jarab', 'tos', 'tod', 'sal', 'rod', 'bail', 'chic', 'guap', 'alma', 'karaok', 'mund', 'quer', 'compadr', 'o', 'pens', 'baj', 'efect', 'ron', 'hast', 'lig', 'chic', 'cam', 'fue', 'rey', 'mund', 'per', 'ay', 'pobr', 'mañan', 'siguient', 'dolor', 'cabez', 'que', 'gan', 'vomit', 'y', 'chic', 'guap', 'anoch', '5', 'cop', 'ron', 'el', 'rubius', 'jur', 'perjur', 'volv', 'beb', 'volv', 'emborrach', 'noch', 'siguient']
un violín q no quería sonar y Carlitos q confiaba en él y sabía q sus cuerdas robustas pero suaves, tensas y firmes sólo necesitaban q una persona les diera el cariño y el amor suficiente para q empezara a emitir algunas notas. Hoy Carlitos como todas las mañanas se quedó mirándole y esperando q confiara en él para poder empezar a acariciar sus cuerdas y su mástil con todo el amor q Carlos tenía en su interior.	NoAlex	1	41.0	13.0	10.0	18.0	NoAlex-1	['un', 'violín', 'q', 'no', 'quería', 'sonar', 'y', 'Carlitos', 'q', 'confiaba', 'en', 'él', 'y', 'sabía', 'q', 'sus', 'cuerdas', 'robustas', 'pero', 'suaves', 'tensas', 'y', 'firmes', 'sólo', 'necesitaban', 'q', 'una', 'persona', 'les', 'diera', 'el', 'cariño', 'y', 'el', 'amor', 'suficiente', 'para', 'q', 'empezara', 'a', 'emitir', 'algunas', 'notas', 'Hoy', 'Carlitos', 'como', 'todas', 'las', 'mañanas', 'se', 'quedó', 'mirándole', 'y', 'esperando', 'q', 'confiara', 'en', 'él', 'para', 'poder', 'empezar', 'a', 'acariciar', 'sus', 'cuerdas', 'y', 'su', 'mástil', 'con', 'todo', 'el', 'amor', 'q', 'Carlos', 'tenía', 'en', 'su', 'interior']	['violín', 'q', 'quería', 'sonar', 'carlitos', 'q', 'confiaba', 'sabía', 'q', 'cuerdas', 'robustas', 'suaves', 'tensas', 'firmes', 'sólo', 'necesitaban', 'q', 'persona', 'diera', 'cariño', 'amor', 'suficiente', 'q', 'empezara', 'emitir', 'notas', 'hoy', 'carlitos', 'todas', 'mañanas', 'quedó', 'mirándole', 'esperando', 'q', 'confiara', 'poder', 'empezar', 'acariciar', 'cuerdas', 'mástil', 'amor', 'q', 'carlos', 'interior']	['violin', 'q', 'quer', 'son', 'carlit', 'q', 'confi', 'sab', 'q', 'cuerd', 'robust', 'suav', 'tens', 'firm', 'sol', 'necesit', 'q', 'person', 'dier', 'cariñ', 'amor', 'suficient', 'q', 'empez', 'emit', 'not', 'hoy', 'carlit', 'tod', 'mañan', 'qued', 'mir', 'esper', 'q', 'confi', 'pod', 'empez', 'acarici', 'cuerd', 'mastil', 'amor', 'q', 'carl', 'interior']
un día de campo de q pasamos Todos mis amigos y sus padres, fue lo q los mayores llamarían ... un día de hombres !!!!!! Jajaja q ilusión nos hizo ..... lo mejor de todo fue la organización y la ilusión de prepararlo, disfrutar del camino es lo importante	NoAlex	9VH	41.0	13.0	10.0	18.0	NoAlex-9VH	['un', 'día', 'de', 'campo', 'de', 'q', 'pasamos', 'Todos', 'mis', 'amigos', 'y', 'sus', 'padres', 'fue', 'lo', 'q', 'los', 'mayores', 'llamarían', 'un', 'día', 'de', 'hombres', 'Jajaja', 'q', 'ilusión', 'nos', 'hizo', 'lo', 'mejor', 'de', 'todo', 'fue', 'la', 'organización', 'y', 'la', 'ilusión', 'de', 'prepararlo', 'disfrutar', 'del', 'camino', 'es', 'lo', 'importante']	['día', 'campo', 'q', 'pasamos', 'todos', 'amigos', 'padres', 'q', 'mayores', 'llamarían', 'día', 'hombres', 'jajaja', 'q', 'ilusión', 'hizo', 'mejor', 'organización', 'ilusión', 'prepararlo', 'disfrutar', 'camino', 'importante']	['dia', 'camp', 'q', 'pas', 'tod', 'amig', 'padr', 'q', 'mayor', 'llam', 'dia', 'hombr', 'jajaj', 'q', 'ilusion', 'hiz', 'mejor', 'organiz', 'ilusion', 'prepar', 'disfrut', 'camin', 'import']
 un día en q nos decidimos a aventurarnos en un viaje a el interior de la naturaleza.... para encontrar La Paz y la turbulencia de una cascada pero no por eso menos bella.	NoAlex	11	41.0	13.0	10.0	18.0	NoAlex-11	['un', 'día', 'en', 'q', 'nos', 'decidimos', 'a', 'aventurarnos', 'en', 'un', 'viaje', 'a', 'el', 'interior', 'de', 'la', 'naturaleza', 'para', 'encontrar', 'La', 'Paz', 'y', 'la', 'turbulencia', 'de', 'una', 'cascada', 'pero', 'no', 'por', 'eso', 'menos', 'bella']	['día', 'q', 'decidimos', 'aventurarnos', 'viaje', 'interior', 'naturaleza', 'encontrar', 'la', 'paz', 'turbulencia', 'cascada', 'menos', 'bella']	['dia', 'q', 'decid', 'aventur', 'viaj', 'interior', 'naturalez', 'encontr', 'la', 'paz', 'turbulent', 'casc', 'men', 'bell']
la historia de un hombre enamorado de sí mismo y aunque enamoraba a las mujeres solo por diversión , jamás pensó q un día podría querer tanto a una,  como para sufrir por su pérdida. Hoy es el día q Ángels me dejó y ahora no quiero ver mi futuro sin ella. 	NoAlex	13HM	41.0	13.0	10.0	18.0	NoAlex-13HM	['la', 'historia', 'de', 'un', 'hombre', 'enamorado', 'de', 'sí', 'mismo', 'y', 'aunque', 'enamoraba', 'a', 'las', 'mujeres', 'solo', 'por', 'diversión', 'jamás', 'pensó', 'q', 'un', 'día', 'podría', 'querer', 'tanto', 'a', 'una', 'como', 'para', 'sufrir', 'por', 'su', 'pérdida', 'Hoy', 'es', 'el', 'día', 'q', 'Ángels', 'me', 'dejó', 'y', 'ahora', 'no', 'quiero', 'ver', 'mi', 'futuro', 'sin', 'ella']	['historia', 'hombre', 'enamorado', 'mismo', 'aunque', 'enamoraba', 'mujeres', 'solo', 'diversión', 'jamás', 'pensó', 'q', 'día', 'podría', 'querer', 'sufrir', 'pérdida', 'hoy', 'día', 'q', 'ángels', 'dejó', 'ahora', 'quiero', 'ver', 'futuro']	['histori', 'hombr', 'enamor', 'mism', 'aunqu', 'enamor', 'mujer', 'sol', 'diversion', 'jamas', 'pens', 'q', 'dia', 'podr', 'quer', 'sufr', 'perd', 'hoy', 'dia', 'q', 'angels', 'dej', 'ahor', 'quier', 'ver', 'futur']
Un niño muy aburrido	NoAlex	1	43.0	14.0	14.0	15.0	NoAlex-1	['Un', 'niño', 'muy', 'aburrido']	['un', 'niño', 'aburrido']	['un', 'niñ', 'aburr']
Unos amigos que descansaban después de trabajar	NoAlex	9VH	43.0	14.0	14.0	15.0	NoAlex-9VH	['Unos', 'amigos', 'que', 'descansaban', 'después', 'de', 'trabajar']	['unos', 'amigos', 'descansaban', 'después', 'trabajar']	['unos', 'amig', 'descans', 'despues', 'trabaj']
un camino cortado porque la montaña se cayó. 	NoAlex	11	43.0	14.0	14.0	15.0	NoAlex-11	['un', 'camino', 'cortado', 'porque', 'la', 'montaña', 'se', 'cayó']	['camino', 'cortado', 'montaña', 'cayó']	['camin', 'cort', 'montañ', 'cay']
Un hombre que encontró a su mujer muerta 	NoAlex	13HM	43.0	14.0	14.0	15.0	NoAlex-13HM	['Un', 'hombre', 'que', 'encontró', 'a', 'su', 'mujer', 'muerta']	['un', 'hombre', 'encontró', 'mujer', 'muerta']	['un', 'hombr', 'encontr', 'muj', 'muert']
Un niño al que le obligaban a tocar un instrumento, cuando en realidad quería salir a jugar.	NoAlex	1	36.0	15.0	8.0	7.0	NoAlex-1	['Un', 'niño', 'al', 'que', 'le', 'obligaban', 'a', 'tocar', 'un', 'instrumento', 'cuando', 'en', 'realidad', 'quería', 'salir', 'a', 'jugar']	['un', 'niño', 'obligaban', 'tocar', 'instrumento', 'realidad', 'quería', 'salir', 'jugar']	['un', 'niñ', 'oblig', 'toc', 'instrument', 'realid', 'quer', 'sal', 'jug']
Un grupo de exploradores que decidieron acampar en mitad del camino.	NoAlex	9VH	36.0	15.0	8.0	7.0	NoAlex-9VH	['Un', 'grupo', 'de', 'exploradores', 'que', 'decidieron', 'acampar', 'en', 'mitad', 'del', 'camino']	['un', 'grupo', 'exploradores', 'decidieron', 'acampar', 'mitad', 'camino']	['un', 'grup', 'explor', 'decid', 'acamp', 'mit', 'camin']
Un camino en mitad del bosque que te lleva al mejor mirador del mundo.	NoAlex	11	36.0	15.0	8.0	7.0	NoAlex-11	['Un', 'camino', 'en', 'mitad', 'del', 'bosque', 'que', 'te', 'lleva', 'al', 'mejor', 'mirador', 'del', 'mundo']	['un', 'camino', 'mitad', 'bosque', 'lleva', 'mejor', 'mirador', 'mundo']	['un', 'camin', 'mit', 'bosqu', 'llev', 'mejor', 'mirador', 'mund']
Un hombre que encuentra a su mujer muerta, se había suicidado. Él se siente culpable por no haber pasado el suficiente tiempo con ella.	NoAlex	13HM	36.0	15.0	8.0	7.0	NoAlex-13HM	['Un', 'hombre', 'que', 'encuentra', 'a', 'su', 'mujer', 'muerta', 'se', 'había', 'suicidado', 'Él', 'se', 'siente', 'culpable', 'por', 'no', 'haber', 'pasado', 'el', 'suficiente', 'tiempo', 'con', 'ella']	['un', 'hombre', 'encuentra', 'mujer', 'muerta', 'suicidado', 'él', 'culpable', 'haber', 'pasado', 'suficiente', 'tiempo']	['un', 'hombr', 'encuentr', 'muj', 'muert', 'suicid', 'el', 'culpabl', 'hab', 'pas', 'suficient', 'tiemp']
